https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-320-d-automat-navi-xenon-klimatronic-parktronic-ID6FL6CL.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImNpNTc1bzkwZXo2ZTEtT1RPTU9UT1BMIn0.pXxoCtvuNynpJUyU6Nx1W6bHb5yYaM5TxNZu1g1fD8o/image,s=320x240,BMW Seria 3,19 000
https://www.otomoto.pl/osobowe/oferta/bmw-seria-5-bmw-e60-ID6FL6Cu.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InY4MGpwb2dseXBodi1PVE9NT1RPUEwifQ.K99KIIVJKsvQAkSgrr63iVeew6XaspXBIvSgjvIAMpw/image,s=320x240,BMW Seria 5 520i,16 000
https://www.otomoto.pl/osobowe/oferta/bmw-seria-5-bmw-e60-prywatny-wlasciciel-ID6FL6eO.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IndmZjAxd245cmRoZzMtT1RPTU9UT1BMIn0.tEXSsxBXyjRyadmoGtp6tDdqVxpQ3JcKjWL_gTymk5o/image,s=320x240,BMW Seria 5 520i,22 500
https://www.otomoto.pl/osobowe/oferta/bmw-seria-5-bmw-e39-individual-m-pakiet-ID6FL548.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImY1dWd5eXd6Zjk1ajMtT1RPTU9UT1BMIn0.fnorcJ8ZUYM_W_wHUDMnJ_CQlSgrvsZA-sZrDclkypc/image,s=320x240,BMW Seria 5 520i,25 500
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-bmw-325i-indywidual-radar-ID6FL52F.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtwbTE1bWl3Nm9hNzMtT1RPTU9UT1BMIn0.IjA5m3lugsoFbzaPipw6xIr5uZE6kkXo8iuyEHTqJGs/image,s=320x240,BMW Seria 3,29 900,2005,260 000 km,2 497 cm3,Benzyna,Szary,Sedan
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-bmw-e46-328i-lpg-klima-radio-z-dotykowym-wyswietlaczem-ID6FL51b.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImxjamlmOWV4aDIwazItT1RPTU9UT1BMIn0.1-AsnKSxSzUMUnBfXlKBfJZkZARd653zYb065DF1wEQ/image,s=320x240,BMW Seria 3 328i,14 999,2002,342 000 km,2 793 cm3,Benzyna+LPG,Srebrny,Sedan
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-bmw-330ci-231hp-w-super-stanie-ID6FL4XD.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtyOW1kMm5qN2VybS1PVE9NT1RPUEwifQ.4vq7-NHtq_8g4BBZLLQBPf5ABO0y0plEB70YJ-Ry4jM/image,s=320x240,BMW Seria 3 330Ci,33 000,2002,334 000 km,2 979 cm3,Benzyna,Czarny,Coupe
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-330ci-m-pakiet-car-audio-dvd-bogata-opcja-szwajcaria-ID6FL4VR.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InYyemY3aHkzYW5kNzMtT1RPTU9UT1BMIn0.48pzWzj8QHlJt4IUkYi_NeXnTHGIEKAxyG6LSHQNiWE/image,s=320x240,BMW Seria 3,38 900
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-e36-zarej-w-polsce-bogate-wyposazenie-zadbane-wnetrze-ID6FL4TA.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InFzbW0zdXRsMGVnazMtT1RPTU9UT1BMIn0.kJDISIrODdj9pOinCKMH8xKMuYmKVup9mnw3jsSlP_Y/image,s=320x240,BMW Seria 3 316i,2 800
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-bmw-e46-coupe-2-5-benzyna-ID6FL4Tm.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im5jOGEwcGNmbGZjMDEtT1RPTU9UT1BMIn0.5c3M0RpwZ7KF6bdeMSJh_cB6j2gDXaUc8CiTVB6BOWc/image,s=320x240,BMW Seria 3 323i,18 999,1999,250 000 km,2 494 cm3,Benzyna,Niebieski,Kompakt
https://www.otomoto.pl/osobowe/oferta/bmw-seria-5-bmw-e39-520i-touring-lpg-rodzinny-krazownik-ID6FL4R8.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InBzaXcxMnEzMGVwYjMtT1RPTU9UT1BMIn0.72Dq4dmSuJGKH3IWrBjDxlxMFeLfwop7VVoM7Tmpw5I/image,s=320x240,BMW Seria 5 520i,14 000,2002,247 256 km,2 171 cm3,Benzyna,Srebrny,Kombi
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-bmw-3-e46-2005r-polski-salon-nowy-rozrzad-ID6FL4Pz.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImdscHM2YjFmemVlcTMtT1RPTU9UT1BMIn0.Rqvevc7aIIJ9yDMQfckkEpU9iHYS8BoNqNtVugcwVI4/image,s=320x240,BMW Seria 3 316i,13 400
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-bmw-e90-320d-163km-automat-bogata-opcja-doinwestowana-ID6FL4Oe.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijlpam9veWNtdWsxcTItT1RPTU9UT1BMIn0.3axXQ4Y8kJkTE_24S3EfqyhvQRFYpOwiWknBzlWH9OU/image,s=320x240,BMW Seria 3,19 900,2005,395 000 km,1 995 cm3,Diesel,Szary,Sedan
https://www.otomoto.pl/osobowe/oferta/bmw-seria-5-2004r-sedan-2-5-benzyna-r6-180-tys-km-ID6FL4LK.html,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImxvbXpkcW5jY2FhYTItT1RPTU9UT1BMIn0.NpL1cI3eRewxI4Tb2wESAZ8mA4Ui4UAHYarNLW6iMTU/image,s=320x240,BMW Seria 5,15 850,2004,180 000 km,2 494 cm3,Benzyna,Czarny,Sedan
